index,gamma,source,block_label
1000000007699,267653397625.2865951410,odlyzko_block_1e12_10k,block_1e12_10k
1000000007700,267653397625.5160955586,odlyzko_block_1e12_10k,block_1e12_10k
1000000007701,267653397625.7459119969,odlyzko_block_1e12_10k,block_1e12_10k
1000000007702,267653397626.0116255055,odlyzko_block_1e12_10k,block_1e12_10k
1000000007703,267653397626.2453306526,odlyzko_block_1e12_10k,block_1e12_10k
1000000007704,267653397626.4872671964,odlyzko_block_1e12_10k,block_1e12_10k
1000000007705,267653397626.7723529556,odlyzko_block_1e12_10k,block_1e12_10k
1000000007706,267653397626.9810766238,odlyzko_block_1e12_10k,block_1e12_10k
1000000007707,267653397627.1025081257,odlyzko_block_1e12_10k,block_1e12_10k
1000000007708,267653397627.5838945828,odlyzko_block_1e12_10k,block_1e12_10k
1000000007709,267653397627.7248953996,odlyzko_block_1e12_10k,block_1e12_10k
1000000007710,267653397628.1378832342,odlyzko_block_1e12_10k,block_1e12_10k
1000000007711,267653397628.5054651603,odlyzko_block_1e12_10k,block_1e12_10k
1000000007712,267653397628.6655689966,odlyzko_block_1e12_10k,block_1e12_10k
1000000007713,267653397628.8430984273,odlyzko_block_1e12_10k,block_1e12_10k
1000000007714,267653397629.2610563116,odlyzko_block_1e12_10k,block_1e12_10k
1000000007715,267653397629.3959533639,odlyzko_block_1e12_10k,block_1e12_10k
1000000007716,267653397629.6526561257,odlyzko_block_1e12_10k,block_1e12_10k
1000000007717,267653397629.8098446514,odlyzko_block_1e12_10k,block_1e12_10k
1000000007718,267653397629.9994385804,odlyzko_block_1e12_10k,block_1e12_10k
1000000007719,267653397630.2224991468,odlyzko_block_1e12_10k,block_1e12_10k
1000000007720,267653397630.6243121653,odlyzko_block_1e12_10k,block_1e12_10k
1000000007721,267653397630.8078522632,odlyzko_block_1e12_10k,block_1e12_10k
1000000007722,267653397631.2592014824,odlyzko_block_1e12_10k,block_1e12_10k
1000000007723,267653397631.3512773023,odlyzko_block_1e12_10k,block_1e12_10k
1000000007724,267653397631.6207417083,odlyzko_block_1e12_10k,block_1e12_10k
1000000007725,267653397631.8418386871,odlyzko_block_1e12_10k,block_1e12_10k
1000000007726,267653397631.9532203839,odlyzko_block_1e12_10k,block_1e12_10k
1000000007727,267653397632.3525055872,odlyzko_block_1e12_10k,block_1e12_10k
1000000007728,267653397632.5803010982,odlyzko_block_1e12_10k,block_1e12_10k
1000000007729,267653397632.7450994612,odlyzko_block_1e12_10k,block_1e12_10k
1000000007730,267653397632.9601004505,odlyzko_block_1e12_10k,block_1e12_10k
1000000007731,267653397633.4945264681,odlyzko_block_1e12_10k,block_1e12_10k
1000000007732,267653397633.6688325856,odlyzko_block_1e12_10k,block_1e12_10k
1000000007733,267653397633.8458377818,odlyzko_block_1e12_10k,block_1e12_10k
1000000007734,267653397634.2058299472,odlyzko_block_1e12_10k,block_1e12_10k
1000000007735,267653397634.4701648013,odlyzko_block_1e12_10k,block_1e12_10k
1000000007736,267653397634.7545109920,odlyzko_block_1e12_10k,block_1e12_10k
1000000007737,267653397634.9238082585,odlyzko_block_1e12_10k,block_1e12_10k
1000000007738,267653397635.3455189719,odlyzko_block_1e12_10k,block_1e12_10k
1000000007739,267653397635.5760044076,odlyzko_block_1e12_10k,block_1e12_10k
1000000007740,267653397635.8911426153,odlyzko_block_1e12_10k,block_1e12_10k
1000000007741,267653397636.0427084755,odlyzko_block_1e12_10k,block_1e12_10k
1000000007742,267653397636.4666852647,odlyzko_block_1e12_10k,block_1e12_10k
1000000007743,267653397636.5132047373,odlyzko_block_1e12_10k,block_1e12_10k
1000000007744,267653397636.8169347783,odlyzko_block_1e12_10k,block_1e12_10k
1000000007745,267653397637.0991402046,odlyzko_block_1e12_10k,block_1e12_10k
1000000007746,267653397637.2608320824,odlyzko_block_1e12_10k,block_1e12_10k
1000000007747,267653397637.5789824670,odlyzko_block_1e12_10k,block_1e12_10k
1000000007748,267653397637.7570335258,odlyzko_block_1e12_10k,block_1e12_10k
1000000007749,267653397638.1408990444,odlyzko_block_1e12_10k,block_1e12_10k
1000000007750,267653397638.3482079469,odlyzko_block_1e12_10k,block_1e12_10k
1000000007751,267653397638.4152536854,odlyzko_block_1e12_10k,block_1e12_10k
1000000007752,267653397638.7533958113,odlyzko_block_1e12_10k,block_1e12_10k
1000000007753,267653397638.9567459276,odlyzko_block_1e12_10k,block_1e12_10k
1000000007754,267653397639.2494941269,odlyzko_block_1e12_10k,block_1e12_10k
1000000007755,267653397639.5507675114,odlyzko_block_1e12_10k,block_1e12_10k
1000000007756,267653397639.8813565882,odlyzko_block_1e12_10k,block_1e12_10k
1000000007757,267653397640.1486568414,odlyzko_block_1e12_10k,block_1e12_10k
1000000007758,267653397640.3977829547,odlyzko_block_1e12_10k,block_1e12_10k
1000000007759,267653397640.6717599132,odlyzko_block_1e12_10k,block_1e12_10k
1000000007760,267653397640.8254885145,odlyzko_block_1e12_10k,block_1e12_10k
1000000007761,267653397641.1950014421,odlyzko_block_1e12_10k,block_1e12_10k
1000000007762,267653397641.4582818758,odlyzko_block_1e12_10k,block_1e12_10k
1000000007763,267653397641.7091649811,odlyzko_block_1e12_10k,block_1e12_10k
1000000007764,267653397641.8986742094,odlyzko_block_1e12_10k,block_1e12_10k
1000000007765,267653397642.1110719797,odlyzko_block_1e12_10k,block_1e12_10k
1000000007766,267653397642.2365269793,odlyzko_block_1e12_10k,block_1e12_10k
1000000007767,267653397642.5486820664,odlyzko_block_1e12_10k,block_1e12_10k
1000000007768,267653397642.7223591280,odlyzko_block_1e12_10k,block_1e12_10k
1000000007769,267653397642.9366551488,odlyzko_block_1e12_10k,block_1e12_10k
1000000007770,267653397643.5068681399,odlyzko_block_1e12_10k,block_1e12_10k
1000000007771,267653397643.5424433059,odlyzko_block_1e12_10k,block_1e12_10k
1000000007772,267653397644.1907417827,odlyzko_block_1e12_10k,block_1e12_10k
1000000007773,267653397644.4245544942,odlyzko_block_1e12_10k,block_1e12_10k
1000000007774,267653397644.5515562660,odlyzko_block_1e12_10k,block_1e12_10k
1000000007775,267653397644.7478817833,odlyzko_block_1e12_10k,block_1e12_10k
1000000007776,267653397644.8187897570,odlyzko_block_1e12_10k,block_1e12_10k
1000000007777,267653397645.2197173024,odlyzko_block_1e12_10k,block_1e12_10k
1000000007778,267653397645.5928952455,odlyzko_block_1e12_10k,block_1e12_10k
1000000007779,267653397645.8850651284,odlyzko_block_1e12_10k,block_1e12_10k
1000000007780,267653397646.0121405498,odlyzko_block_1e12_10k,block_1e12_10k
1000000007781,267653397646.3507330963,odlyzko_block_1e12_10k,block_1e12_10k
1000000007782,267653397646.5996346446,odlyzko_block_1e12_10k,block_1e12_10k
1000000007783,267653397646.8310555078,odlyzko_block_1e12_10k,block_1e12_10k
1000000007784,267653397647.1571314290,odlyzko_block_1e12_10k,block_1e12_10k
1000000007785,267653397647.2852524575,odlyzko_block_1e12_10k,block_1e12_10k
1000000007786,267653397647.5958813858,odlyzko_block_1e12_10k,block_1e12_10k
1000000007787,267653397647.7195698752,odlyzko_block_1e12_10k,block_1e12_10k
1000000007788,267653397648.2127807744,odlyzko_block_1e12_10k,block_1e12_10k
1000000007789,267653397648.4001611596,odlyzko_block_1e12_10k,block_1e12_10k
1000000007790,267653397648.5387219781,odlyzko_block_1e12_10k,block_1e12_10k
1000000007791,267653397648.7985304634,odlyzko_block_1e12_10k,block_1e12_10k
1000000007792,267653397649.1616802556,odlyzko_block_1e12_10k,block_1e12_10k
1000000007793,267653397649.2753064278,odlyzko_block_1e12_10k,block_1e12_10k
1000000007794,267653397649.4124596032,odlyzko_block_1e12_10k,block_1e12_10k
1000000007795,267653397649.7241447020,odlyzko_block_1e12_10k,block_1e12_10k
1000000007796,267653397649.9033877425,odlyzko_block_1e12_10k,block_1e12_10k
1000000007797,267653397650.3124686962,odlyzko_block_1e12_10k,block_1e12_10k
1000000007798,267653397650.6291857909,odlyzko_block_1e12_10k,block_1e12_10k
1000000007799,267653397650.7596066333,odlyzko_block_1e12_10k,block_1e12_10k
1000000007800,267653397651.0818958378,odlyzko_block_1e12_10k,block_1e12_10k
1000000007801,267653397651.3084670807,odlyzko_block_1e12_10k,block_1e12_10k
1000000007802,267653397651.7534222350,odlyzko_block_1e12_10k,block_1e12_10k
1000000007803,267653397651.9194342869,odlyzko_block_1e12_10k,block_1e12_10k
1000000007804,267653397652.1910733506,odlyzko_block_1e12_10k,block_1e12_10k
1000000007805,267653397652.3155839131,odlyzko_block_1e12_10k,block_1e12_10k
1000000007806,267653397652.8411383041,odlyzko_block_1e12_10k,block_1e12_10k
1000000007807,267653397653.0247659777,odlyzko_block_1e12_10k,block_1e12_10k
1000000007808,267653397653.2497133770,odlyzko_block_1e12_10k,block_1e12_10k
1000000007809,267653397653.3936144189,odlyzko_block_1e12_10k,block_1e12_10k
1000000007810,267653397653.9416949873,odlyzko_block_1e12_10k,block_1e12_10k
1000000007811,267653397654.0805702904,odlyzko_block_1e12_10k,block_1e12_10k
1000000007812,267653397654.2254634759,odlyzko_block_1e12_10k,block_1e12_10k
1000000007813,267653397654.4673338958,odlyzko_block_1e12_10k,block_1e12_10k
1000000007814,267653397654.5946267747,odlyzko_block_1e12_10k,block_1e12_10k
1000000007815,267653397655.1169637735,odlyzko_block_1e12_10k,block_1e12_10k
1000000007816,267653397655.2142522596,odlyzko_block_1e12_10k,block_1e12_10k
1000000007817,267653397655.5716327243,odlyzko_block_1e12_10k,block_1e12_10k
1000000007818,267653397655.7080877471,odlyzko_block_1e12_10k,block_1e12_10k
1000000007819,267653397655.9643350535,odlyzko_block_1e12_10k,block_1e12_10k
1000000007820,267653397656.2452823479,odlyzko_block_1e12_10k,block_1e12_10k
1000000007821,267653397656.5960098063,odlyzko_block_1e12_10k,block_1e12_10k
1000000007822,267653397656.8815286446,odlyzko_block_1e12_10k,block_1e12_10k
1000000007823,267653397657.0376549988,odlyzko_block_1e12_10k,block_1e12_10k
1000000007824,267653397657.3861513335,odlyzko_block_1e12_10k,block_1e12_10k
1000000007825,267653397657.6268824498,odlyzko_block_1e12_10k,block_1e12_10k
1000000007826,267653397657.9572476592,odlyzko_block_1e12_10k,block_1e12_10k
1000000007827,267653397658.0965622472,odlyzko_block_1e12_10k,block_1e12_10k
1000000007828,267653397658.2497107065,odlyzko_block_1e12_10k,block_1e12_10k
1000000007829,267653397658.4605849728,odlyzko_block_1e12_10k,block_1e12_10k
1000000007830,267653397658.6654767844,odlyzko_block_1e12_10k,block_1e12_10k
1000000007831,267653397659.0505448996,odlyzko_block_1e12_10k,block_1e12_10k
1000000007832,267653397659.3397184670,odlyzko_block_1e12_10k,block_1e12_10k
1000000007833,267653397659.6925845983,odlyzko_block_1e12_10k,block_1e12_10k
1000000007834,267653397659.9237294393,odlyzko_block_1e12_10k,block_1e12_10k
1000000007835,267653397660.1338576499,odlyzko_block_1e12_10k,block_1e12_10k
1000000007836,267653397660.3212410546,odlyzko_block_1e12_10k,block_1e12_10k
1000000007837,267653397660.4222029878,odlyzko_block_1e12_10k,block_1e12_10k
1000000007838,267653397660.9447916851,odlyzko_block_1e12_10k,block_1e12_10k
1000000007839,267653397660.9914613408,odlyzko_block_1e12_10k,block_1e12_10k
1000000007840,267653397661.3809067740,odlyzko_block_1e12_10k,block_1e12_10k
1000000007841,267653397661.5811060914,odlyzko_block_1e12_10k,block_1e12_10k
1000000007842,267653397661.8165521769,odlyzko_block_1e12_10k,block_1e12_10k
1000000007843,267653397662.0025848825,odlyzko_block_1e12_10k,block_1e12_10k
1000000007844,267653397662.5800475344,odlyzko_block_1e12_10k,block_1e12_10k
1000000007845,267653397662.7017355714,odlyzko_block_1e12_10k,block_1e12_10k
1000000007846,267653397663.0248024344,odlyzko_block_1e12_10k,block_1e12_10k
1000000007847,267653397663.3826895519,odlyzko_block_1e12_10k,block_1e12_10k
1000000007848,267653397663.7365970360,odlyzko_block_1e12_10k,block_1e12_10k
1000000007849,267653397663.9101023268,odlyzko_block_1e12_10k,block_1e12_10k
1000000007850,267653397664.0594453482,odlyzko_block_1e12_10k,block_1e12_10k
1000000007851,267653397664.2317823974,odlyzko_block_1e12_10k,block_1e12_10k
1000000007852,267653397664.6334657365,odlyzko_block_1e12_10k,block_1e12_10k
1000000007853,267653397664.8071076728,odlyzko_block_1e12_10k,block_1e12_10k
1000000007854,267653397664.9611891994,odlyzko_block_1e12_10k,block_1e12_10k
1000000007855,267653397665.2367128517,odlyzko_block_1e12_10k,block_1e12_10k
1000000007856,267653397665.5498214958,odlyzko_block_1e12_10k,block_1e12_10k
1000000007857,267653397665.7698566756,odlyzko_block_1e12_10k,block_1e12_10k
1000000007858,267653397665.9866900582,odlyzko_block_1e12_10k,block_1e12_10k
1000000007859,267653397666.3007122450,odlyzko_block_1e12_10k,block_1e12_10k
1000000007860,267653397666.4763444845,odlyzko_block_1e12_10k,block_1e12_10k
1000000007861,267653397666.6225575158,odlyzko_block_1e12_10k,block_1e12_10k
1000000007862,267653397666.9854084028,odlyzko_block_1e12_10k,block_1e12_10k
1000000007863,267653397667.2435626835,odlyzko_block_1e12_10k,block_1e12_10k
1000000007864,267653397667.7447834734,odlyzko_block_1e12_10k,block_1e12_10k
1000000007865,267653397667.7781965916,odlyzko_block_1e12_10k,block_1e12_10k
1000000007866,267653397668.0000778393,odlyzko_block_1e12_10k,block_1e12_10k
1000000007867,267653397668.3748975277,odlyzko_block_1e12_10k,block_1e12_10k
1000000007868,267653397668.5726974862,odlyzko_block_1e12_10k,block_1e12_10k
1000000007869,267653397668.7127473442,odlyzko_block_1e12_10k,block_1e12_10k
1000000007870,267653397669.1634278420,odlyzko_block_1e12_10k,block_1e12_10k
1000000007871,267653397669.2834530254,odlyzko_block_1e12_10k,block_1e12_10k
1000000007872,267653397669.5498727205,odlyzko_block_1e12_10k,block_1e12_10k
1000000007873,267653397669.7612323867,odlyzko_block_1e12_10k,block_1e12_10k
1000000007874,267653397670.2000924820,odlyzko_block_1e12_10k,block_1e12_10k
1000000007875,267653397670.4964809048,odlyzko_block_1e12_10k,block_1e12_10k
1000000007876,267653397670.5997533094,odlyzko_block_1e12_10k,block_1e12_10k
1000000007877,267653397670.9880883722,odlyzko_block_1e12_10k,block_1e12_10k
1000000007878,267653397671.1930444170,odlyzko_block_1e12_10k,block_1e12_10k
1000000007879,267653397671.3668748969,odlyzko_block_1e12_10k,block_1e12_10k
1000000007880,267653397671.7689709429,odlyzko_block_1e12_10k,block_1e12_10k
1000000007881,267653397671.8898603018,odlyzko_block_1e12_10k,block_1e12_10k
1000000007882,267653397672.2055396108,odlyzko_block_1e12_10k,block_1e12_10k
1000000007883,267653397672.5598477485,odlyzko_block_1e12_10k,block_1e12_10k
1000000007884,267653397672.7784307437,odlyzko_block_1e12_10k,block_1e12_10k
1000000007885,267653397672.9984703477,odlyzko_block_1e12_10k,block_1e12_10k
1000000007886,267653397673.1843700463,odlyzko_block_1e12_10k,block_1e12_10k
1000000007887,267653397673.4892894853,odlyzko_block_1e12_10k,block_1e12_10k
1000000007888,267653397673.8537634907,odlyzko_block_1e12_10k,block_1e12_10k
1000000007889,267653397674.0214277301,odlyzko_block_1e12_10k,block_1e12_10k
1000000007890,267653397674.1227545385,odlyzko_block_1e12_10k,block_1e12_10k
1000000007891,267653397674.4193223900,odlyzko_block_1e12_10k,block_1e12_10k
1000000007892,267653397674.7867082562,odlyzko_block_1e12_10k,block_1e12_10k
1000000007893,267653397675.2443076817,odlyzko_block_1e12_10k,block_1e12_10k
1000000007894,267653397675.3549240746,odlyzko_block_1e12_10k,block_1e12_10k
1000000007895,267653397675.5451670068,odlyzko_block_1e12_10k,block_1e12_10k
1000000007896,267653397675.7876992527,odlyzko_block_1e12_10k,block_1e12_10k
1000000007897,267653397676.1462186282,odlyzko_block_1e12_10k,block_1e12_10k
1000000007898,267653397676.3966894940,odlyzko_block_1e12_10k,block_1e12_10k
1000000007899,267653397676.5936169926,odlyzko_block_1e12_10k,block_1e12_10k
1000000007900,267653397676.7417918852,odlyzko_block_1e12_10k,block_1e12_10k
1000000007901,267653397676.9866270843,odlyzko_block_1e12_10k,block_1e12_10k
1000000007902,267653397677.2102837559,odlyzko_block_1e12_10k,block_1e12_10k
1000000007903,267653397677.3210090320,odlyzko_block_1e12_10k,block_1e12_10k
1000000007904,267653397677.8658366340,odlyzko_block_1e12_10k,block_1e12_10k
1000000007905,267653397678.0627379505,odlyzko_block_1e12_10k,block_1e12_10k
1000000007906,267653397678.2146181345,odlyzko_block_1e12_10k,block_1e12_10k
1000000007907,267653397678.5051559988,odlyzko_block_1e12_10k,block_1e12_10k
1000000007908,267653397678.6827190080,odlyzko_block_1e12_10k,block_1e12_10k
1000000007909,267653397678.9487507793,odlyzko_block_1e12_10k,block_1e12_10k
1000000007910,267653397679.3604240282,odlyzko_block_1e12_10k,block_1e12_10k
1000000007911,267653397679.5285693618,odlyzko_block_1e12_10k,block_1e12_10k
1000000007912,267653397680.1909263793,odlyzko_block_1e12_10k,block_1e12_10k
1000000007913,267653397680.3634588414,odlyzko_block_1e12_10k,block_1e12_10k
1000000007914,267653397680.5165811043,odlyzko_block_1e12_10k,block_1e12_10k
1000000007915,267653397680.6898870442,odlyzko_block_1e12_10k,block_1e12_10k
1000000007916,267653397681.0218336785,odlyzko_block_1e12_10k,block_1e12_10k
1000000007917,267653397681.0867808034,odlyzko_block_1e12_10k,block_1e12_10k
1000000007918,267653397681.5321103868,odlyzko_block_1e12_10k,block_1e12_10k
1000000007919,267653397681.8015546047,odlyzko_block_1e12_10k,block_1e12_10k
1000000007920,267653397681.9187767020,odlyzko_block_1e12_10k,block_1e12_10k
1000000007921,267653397682.1707603960,odlyzko_block_1e12_10k,block_1e12_10k
1000000007922,267653397682.5997948916,odlyzko_block_1e12_10k,block_1e12_10k
1000000007923,267653397682.7122558177,odlyzko_block_1e12_10k,block_1e12_10k
1000000007924,267653397683.0732132134,odlyzko_block_1e12_10k,block_1e12_10k
1000000007925,267653397683.2890284878,odlyzko_block_1e12_10k,block_1e12_10k
1000000007926,267653397683.5245243636,odlyzko_block_1e12_10k,block_1e12_10k
1000000007927,267653397683.8874379177,odlyzko_block_1e12_10k,block_1e12_10k
1000000007928,267653397684.0108091909,odlyzko_block_1e12_10k,block_1e12_10k
1000000007929,267653397684.1934770817,odlyzko_block_1e12_10k,block_1e12_10k
1000000007930,267653397684.3916811114,odlyzko_block_1e12_10k,block_1e12_10k
1000000007931,267653397684.5745551502,odlyzko_block_1e12_10k,block_1e12_10k
1000000007932,267653397684.8235799201,odlyzko_block_1e12_10k,block_1e12_10k
1000000007933,267653397685.3926977123,odlyzko_block_1e12_10k,block_1e12_10k
1000000007934,267653397685.5341404747,odlyzko_block_1e12_10k,block_1e12_10k
1000000007935,267653397685.8318030336,odlyzko_block_1e12_10k,block_1e12_10k
1000000007936,267653397686.0228262666,odlyzko_block_1e12_10k,block_1e12_10k
1000000007937,267653397686.2337051228,odlyzko_block_1e12_10k,block_1e12_10k
1000000007938,267653397686.6348700918,odlyzko_block_1e12_10k,block_1e12_10k
1000000007939,267653397686.9043347565,odlyzko_block_1e12_10k,block_1e12_10k
1000000007940,267653397687.1451978809,odlyzko_block_1e12_10k,block_1e12_10k
1000000007941,267653397687.2917226324,odlyzko_block_1e12_10k,block_1e12_10k
1000000007942,267653397687.5518458059,odlyzko_block_1e12_10k,block_1e12_10k
1000000007943,267653397687.6441795056,odlyzko_block_1e12_10k,block_1e12_10k
1000000007944,267653397688.1602261847,odlyzko_block_1e12_10k,block_1e12_10k
1000000007945,267653397688.3291212697,odlyzko_block_1e12_10k,block_1e12_10k
1000000007946,267653397688.5355427702,odlyzko_block_1e12_10k,block_1e12_10k
1000000007947,267653397688.9057686652,odlyzko_block_1e12_10k,block_1e12_10k
1000000007948,267653397689.0783229996,odlyzko_block_1e12_10k,block_1e12_10k
1000000007949,267653397689.3887031388,odlyzko_block_1e12_10k,block_1e12_10k
1000000007950,267653397689.6314123046,odlyzko_block_1e12_10k,block_1e12_10k
1000000007951,267653397689.9186128646,odlyzko_block_1e12_10k,block_1e12_10k
1000000007952,267653397690.1112487366,odlyzko_block_1e12_10k,block_1e12_10k
1000000007953,267653397690.4612597356,odlyzko_block_1e12_10k,block_1e12_10k
1000000007954,267653397690.6912799884,odlyzko_block_1e12_10k,block_1e12_10k
1000000007955,267653397691.0544493441,odlyzko_block_1e12_10k,block_1e12_10k
1000000007956,267653397691.2749204981,odlyzko_block_1e12_10k,block_1e12_10k
1000000007957,267653397691.6419651132,odlyzko_block_1e12_10k,block_1e12_10k
1000000007958,267653397691.6743775496,odlyzko_block_1e12_10k,block_1e12_10k
1000000007959,267653397692.0588838822,odlyzko_block_1e12_10k,block_1e12_10k
1000000007960,267653397692.2956948476,odlyzko_block_1e12_10k,block_1e12_10k
1000000007961,267653397692.4853777429,odlyzko_block_1e12_10k,block_1e12_10k
1000000007962,267653397692.9212377334,odlyzko_block_1e12_10k,block_1e12_10k
1000000007963,267653397693.0033051623,odlyzko_block_1e12_10k,block_1e12_10k
1000000007964,267653397693.2905007426,odlyzko_block_1e12_10k,block_1e12_10k
1000000007965,267653397693.4540408553,odlyzko_block_1e12_10k,block_1e12_10k
1000000007966,267653397693.6646651209,odlyzko_block_1e12_10k,block_1e12_10k
1000000007967,267653397694.0834126537,odlyzko_block_1e12_10k,block_1e12_10k
1000000007968,267653397694.2396391414,odlyzko_block_1e12_10k,block_1e12_10k
1000000007969,267653397694.2767179430,odlyzko_block_1e12_10k,block_1e12_10k
1000000007970,267653397694.7799802464,odlyzko_block_1e12_10k,block_1e12_10k
1000000007971,267653397694.9801335349,odlyzko_block_1e12_10k,block_1e12_10k
1000000007972,267653397695.3813828692,odlyzko_block_1e12_10k,block_1e12_10k
1000000007973,267653397695.4994974391,odlyzko_block_1e12_10k,block_1e12_10k
1000000007974,267653397695.8097234124,odlyzko_block_1e12_10k,block_1e12_10k
1000000007975,267653397695.9128038395,odlyzko_block_1e12_10k,block_1e12_10k
1000000007976,267653397696.2287408389,odlyzko_block_1e12_10k,block_1e12_10k
1000000007977,267653397696.3885290914,odlyzko_block_1e12_10k,block_1e12_10k
1000000007978,267653397696.8838061567,odlyzko_block_1e12_10k,block_1e12_10k
1000000007979,267653397697.0056592470,odlyzko_block_1e12_10k,block_1e12_10k
1000000007980,267653397697.3392984621,odlyzko_block_1e12_10k,block_1e12_10k
1000000007981,267653397697.4384180223,odlyzko_block_1e12_10k,block_1e12_10k
1000000007982,267653397697.9167405303,odlyzko_block_1e12_10k,block_1e12_10k
1000000007983,267653397698.0826056326,odlyzko_block_1e12_10k,block_1e12_10k
1000000007984,267653397698.5633196251,odlyzko_block_1e12_10k,block_1e12_10k
1000000007985,267653397698.7735536629,odlyzko_block_1e12_10k,block_1e12_10k
1000000007986,267653397698.9478204334,odlyzko_block_1e12_10k,block_1e12_10k
1000000007987,267653397699.2560530890,odlyzko_block_1e12_10k,block_1e12_10k
1000000007988,267653397699.5684695627,odlyzko_block_1e12_10k,block_1e12_10k
1000000007989,267653397699.8357480257,odlyzko_block_1e12_10k,block_1e12_10k
1000000007990,267653397700.0183283174,odlyzko_block_1e12_10k,block_1e12_10k
1000000007991,267653397700.2422889492,odlyzko_block_1e12_10k,block_1e12_10k
1000000007992,267653397700.3706865117,odlyzko_block_1e12_10k,block_1e12_10k
1000000007993,267653397700.6621974744,odlyzko_block_1e12_10k,block_1e12_10k
1000000007994,267653397700.7843869303,odlyzko_block_1e12_10k,block_1e12_10k
1000000007995,267653397701.0699314213,odlyzko_block_1e12_10k,block_1e12_10k
1000000007996,267653397701.2717283250,odlyzko_block_1e12_10k,block_1e12_10k
1000000007997,267653397701.8886456590,odlyzko_block_1e12_10k,block_1e12_10k
1000000007998,267653397702.0702754161,odlyzko_block_1e12_10k,block_1e12_10k
1000000007999,267653397702.1590200691,odlyzko_block_1e12_10k,block_1e12_10k
1000000008000,267653397702.5898146478,odlyzko_block_1e12_10k,block_1e12_10k
1000000008001,267653397702.8473116676,odlyzko_block_1e12_10k,block_1e12_10k
1000000008002,267653397702.9474853351,odlyzko_block_1e12_10k,block_1e12_10k
1000000008003,267653397703.2065577659,odlyzko_block_1e12_10k,block_1e12_10k
1000000008004,267653397703.5196593633,odlyzko_block_1e12_10k,block_1e12_10k
1000000008005,267653397703.8208373946,odlyzko_block_1e12_10k,block_1e12_10k
1000000008006,267653397704.0861248065,odlyzko_block_1e12_10k,block_1e12_10k
1000000008007,267653397704.3415180639,odlyzko_block_1e12_10k,block_1e12_10k
1000000008008,267653397704.4756139619,odlyzko_block_1e12_10k,block_1e12_10k
1000000008009,267653397704.7496734991,odlyzko_block_1e12_10k,block_1e12_10k
1000000008010,267653397704.9342524038,odlyzko_block_1e12_10k,block_1e12_10k
1000000008011,267653397705.1955710106,odlyzko_block_1e12_10k,block_1e12_10k
1000000008012,267653397705.4142368276,odlyzko_block_1e12_10k,block_1e12_10k
1000000008013,267653397705.8625062186,odlyzko_block_1e12_10k,block_1e12_10k
1000000008014,267653397706.0402250151,odlyzko_block_1e12_10k,block_1e12_10k
1000000008015,267653397706.2545479490,odlyzko_block_1e12_10k,block_1e12_10k
1000000008016,267653397706.5459494523,odlyzko_block_1e12_10k,block_1e12_10k
1000000008017,267653397706.7110551987,odlyzko_block_1e12_10k,block_1e12_10k
1000000008018,267653397707.1334945556,odlyzko_block_1e12_10k,block_1e12_10k
1000000008019,267653397707.3371287582,odlyzko_block_1e12_10k,block_1e12_10k
1000000008020,267653397707.7127199805,odlyzko_block_1e12_10k,block_1e12_10k
1000000008021,267653397707.7901227563,odlyzko_block_1e12_10k,block_1e12_10k
1000000008022,267653397708.1661626740,odlyzko_block_1e12_10k,block_1e12_10k
1000000008023,267653397708.5797167271,odlyzko_block_1e12_10k,block_1e12_10k
1000000008024,267653397708.7278409724,odlyzko_block_1e12_10k,block_1e12_10k
1000000008025,267653397708.9493544715,odlyzko_block_1e12_10k,block_1e12_10k
1000000008026,267653397709.1509429495,odlyzko_block_1e12_10k,block_1e12_10k
1000000008027,267653397709.4685002832,odlyzko_block_1e12_10k,block_1e12_10k
1000000008028,267653397709.9033345255,odlyzko_block_1e12_10k,block_1e12_10k
1000000008029,267653397710.0657446317,odlyzko_block_1e12_10k,block_1e12_10k
1000000008030,267653397710.2591484518,odlyzko_block_1e12_10k,block_1e12_10k
1000000008031,267653397710.4087647364,odlyzko_block_1e12_10k,block_1e12_10k
1000000008032,267653397710.7854105382,odlyzko_block_1e12_10k,block_1e12_10k
1000000008033,267653397710.9815815609,odlyzko_block_1e12_10k,block_1e12_10k
1000000008034,267653397711.0941181872,odlyzko_block_1e12_10k,block_1e12_10k
1000000008035,267653397711.4224953744,odlyzko_block_1e12_10k,block_1e12_10k
1000000008036,267653397711.8811686577,odlyzko_block_1e12_10k,block_1e12_10k
1000000008037,267653397712.0186080181,odlyzko_block_1e12_10k,block_1e12_10k
1000000008038,267653397712.1902078371,odlyzko_block_1e12_10k,block_1e12_10k
1000000008039,267653397712.4280980109,odlyzko_block_1e12_10k,block_1e12_10k
1000000008040,267653397712.7110058911,odlyzko_block_1e12_10k,block_1e12_10k
1000000008041,267653397712.9080431860,odlyzko_block_1e12_10k,block_1e12_10k
1000000008042,267653397713.0997764030,odlyzko_block_1e12_10k,block_1e12_10k
1000000008043,267653397713.3557535054,odlyzko_block_1e12_10k,block_1e12_10k
1000000008044,267653397713.7449629565,odlyzko_block_1e12_10k,block_1e12_10k
1000000008045,267653397713.8385273806,odlyzko_block_1e12_10k,block_1e12_10k
1000000008046,267653397714.1935782122,odlyzko_block_1e12_10k,block_1e12_10k
1000000008047,267653397714.6316862624,odlyzko_block_1e12_10k,block_1e12_10k
