index,gamma,source
666,1020.917475017,sage_odlyzko_zeta
667,1021.5443445,sage_odlyzko_zeta
668,1022.885270912,sage_odlyzko_zeta
669,1025.265724198,sage_odlyzko_zeta
670,1025.707944371,sage_odlyzko_zeta
671,1027.467693516,sage_odlyzko_zeta
672,1028.128964255,sage_odlyzko_zeta
673,1029.227297444,sage_odlyzko_zeta
674,1030.897368791,sage_odlyzko_zeta
675,1031.833180297,sage_odlyzko_zeta
676,1032.812883035,sage_odlyzko_zeta
677,1034.61291553,sage_odlyzko_zeta
678,1036.195917358,sage_odlyzko_zeta
679,1037.024707646,sage_odlyzko_zeta
680,1038.087752241,sage_odlyzko_zeta
681,1039.077401437,sage_odlyzko_zeta
682,1040.264037938,sage_odlyzko_zeta
683,1041.621528015,sage_odlyzko_zeta
684,1043.62395435,sage_odlyzko_zeta
685,1044.514975829,sage_odlyzko_zeta
686,1045.107042353,sage_odlyzko_zeta
687,1047.089817484,sage_odlyzko_zeta
688,1047.98714749,sage_odlyzko_zeta
689,1048.953785195,sage_odlyzko_zeta
690,1049.996284257,sage_odlyzko_zeta
691,1051.576571843,sage_odlyzko_zeta
692,1053.245785158,sage_odlyzko_zeta
693,1054.781039478,sage_odlyzko_zeta
694,1055.002146476,sage_odlyzko_zeta
695,1056.688847364,sage_odlyzko_zeta
696,1057.10004366,sage_odlyzko_zeta
697,1059.133769107,sage_odlyzko_zeta
698,1060.139518562,sage_odlyzko_zeta
699,1061.501304465,sage_odlyzko_zeta
700,1062.915381508,sage_odlyzko_zeta
701,1064.071551072,sage_odlyzko_zeta
702,1065.121855106,sage_odlyzko_zeta
703,1066.463223469,sage_odlyzko_zeta
704,1067.418860121,sage_odlyzko_zeta
705,1067.990000079,sage_odlyzko_zeta
706,1070.535041997,sage_odlyzko_zeta
707,1071.618623215,sage_odlyzko_zeta
708,1072.543998011,sage_odlyzko_zeta
709,1073.570353165,sage_odlyzko_zeta
710,1074.747771044,sage_odlyzko_zeta
711,1076.266625594,sage_odlyzko_zeta
712,1076.924056066,sage_odlyzko_zeta
713,1078.647198481,sage_odlyzko_zeta
714,1079.809965429,sage_odlyzko_zeta
715,1081.171002343,sage_odlyzko_zeta
716,1082.952749723,sage_odlyzko_zeta
717,1083.295466514,sage_odlyzko_zeta
718,1084.18326431,sage_odlyzko_zeta
719,1085.647831209,sage_odlyzko_zeta
720,1086.91199899,sage_odlyzko_zeta
721,1088.755724675,sage_odlyzko_zeta
722,1089.795337924,sage_odlyzko_zeta
723,1090.863191026,sage_odlyzko_zeta
724,1091.728472967,sage_odlyzko_zeta
725,1093.440873272,sage_odlyzko_zeta
726,1094.284457524,sage_odlyzko_zeta
727,1095.433084759,sage_odlyzko_zeta
728,1096.401917795,sage_odlyzko_zeta
729,1098.841015467,sage_odlyzko_zeta
730,1099.360667179,sage_odlyzko_zeta
731,1100.574460622,sage_odlyzko_zeta
732,1101.839111169,sage_odlyzko_zeta
733,1102.5517799,sage_odlyzko_zeta
734,1103.732297175,sage_odlyzko_zeta
735,1105.617188831,sage_odlyzko_zeta
736,1106.774371676,sage_odlyzko_zeta
737,1107.774531955,sage_odlyzko_zeta
738,1109.158918857,sage_odlyzko_zeta
739,1110.444142994,sage_odlyzko_zeta
740,1111.443504765,sage_odlyzko_zeta
741,1112.432995408,sage_odlyzko_zeta
742,1113.397595115,sage_odlyzko_zeta
743,1115.065359462,sage_odlyzko_zeta
744,1116.787253881,sage_odlyzko_zeta
745,1117.965919669,sage_odlyzko_zeta
746,1118.684134861,sage_odlyzko_zeta
747,1119.473247426,sage_odlyzko_zeta
748,1121.155937676,sage_odlyzko_zeta
749,1122.458621357,sage_odlyzko_zeta
750,1123.101117388,sage_odlyzko_zeta
751,1125.314729398,sage_odlyzko_zeta
752,1125.763442429,sage_odlyzko_zeta
753,1127.658023527,sage_odlyzko_zeta
754,1128.430224614,sage_odlyzko_zeta
755,1129.728996777,sage_odlyzko_zeta
756,1130.391597896,sage_odlyzko_zeta
757,1131.495085562,sage_odlyzko_zeta
758,1133.708625669,sage_odlyzko_zeta
759,1134.885654592,sage_odlyzko_zeta
760,1135.562213975,sage_odlyzko_zeta
761,1136.929293481,sage_odlyzko_zeta
762,1138.15158978,sage_odlyzko_zeta
763,1138.99234182,sage_odlyzko_zeta
764,1140.721848172,sage_odlyzko_zeta
765,1141.261022964,sage_odlyzko_zeta
766,1142.858659608,sage_odlyzko_zeta
767,1144.782299519,sage_odlyzko_zeta
768,1145.485327517,sage_odlyzko_zeta
769,1146.576814925,sage_odlyzko_zeta
770,1147.501776523,sage_odlyzko_zeta
771,1148.615277209,sage_odlyzko_zeta
772,1149.982601028,sage_odlyzko_zeta
773,1151.562814724,sage_odlyzko_zeta
774,1152.943128531,sage_odlyzko_zeta
775,1153.890303716,sage_odlyzko_zeta
776,1154.697519535,sage_odlyzko_zeta
777,1156.621567834,sage_odlyzko_zeta
778,1157.432314576,sage_odlyzko_zeta
779,1158.001609027,sage_odlyzko_zeta
780,1159.480657019,sage_odlyzko_zeta
781,1161.396644634,sage_odlyzko_zeta
782,1162.487528602,sage_odlyzko_zeta
783,1163.701031683,sage_odlyzko_zeta
784,1164.737586351,sage_odlyzko_zeta
785,1165.271227706,sage_odlyzko_zeta
786,1166.94361341,sage_odlyzko_zeta
787,1168.08627161,sage_odlyzko_zeta
788,1169.698356885,sage_odlyzko_zeta
789,1170.463638578,sage_odlyzko_zeta
790,1172.120681866,sage_odlyzko_zeta
791,1173.305687764,sage_odlyzko_zeta
792,1174.232766856,sage_odlyzko_zeta
793,1175.215452396,sage_odlyzko_zeta
794,1176.63287581,sage_odlyzko_zeta
795,1177.106304422,sage_odlyzko_zeta
796,1179.701223502,sage_odlyzko_zeta
797,1180.653543787,sage_odlyzko_zeta
798,1181.267318152,sage_odlyzko_zeta
799,1182.582270347,sage_odlyzko_zeta
800,1183.712775296,sage_odlyzko_zeta
801,1185.155842847,sage_odlyzko_zeta
802,1185.875358695,sage_odlyzko_zeta
803,1187.345161493,sage_odlyzko_zeta
804,1188.856444298,sage_odlyzko_zeta
805,1189.963636498,sage_odlyzko_zeta
806,1191.482605926,sage_odlyzko_zeta
807,1192.218611478,sage_odlyzko_zeta
808,1193.324021427,sage_odlyzko_zeta
809,1193.857427135,sage_odlyzko_zeta
810,1196.034671749,sage_odlyzko_zeta
811,1197.071786659,sage_odlyzko_zeta
812,1198.686569105,sage_odlyzko_zeta
813,1199.356513708,sage_odlyzko_zeta
814,1200.532692031,sage_odlyzko_zeta
815,1201.810334857,sage_odlyzko_zeta
816,1203.137350861,sage_odlyzko_zeta
817,1203.855247594,sage_odlyzko_zeta
818,1204.985492171,sage_odlyzko_zeta
819,1206.870499794,sage_odlyzko_zeta
820,1208.47145995,sage_odlyzko_zeta
821,1208.989484168,sage_odlyzko_zeta
822,1209.898030088,sage_odlyzko_zeta
823,1211.416115893,sage_odlyzko_zeta
824,1212.113153066,sage_odlyzko_zeta
825,1213.59837268,sage_odlyzko_zeta
826,1215.389975065,sage_odlyzko_zeta
827,1216.183722033,sage_odlyzko_zeta
828,1217.174482498,sage_odlyzko_zeta
829,1219.050028177,sage_odlyzko_zeta
830,1219.614471311,sage_odlyzko_zeta
831,1220.816347691,sage_odlyzko_zeta
832,1221.692242483,sage_odlyzko_zeta
833,1222.952484095,sage_odlyzko_zeta
834,1225.018330024,sage_odlyzko_zeta
835,1225.855020761,sage_odlyzko_zeta
836,1227.231827641,sage_odlyzko_zeta
837,1227.917141614,sage_odlyzko_zeta
838,1228.793154363,sage_odlyzko_zeta
839,1230.584603154,sage_odlyzko_zeta
840,1231.562273878,sage_odlyzko_zeta
841,1232.529587041,sage_odlyzko_zeta
842,1234.277816653,sage_odlyzko_zeta
843,1235.502548527,sage_odlyzko_zeta
844,1236.399017466,sage_odlyzko_zeta
845,1237.977298514,sage_odlyzko_zeta
846,1238.457232796,sage_odlyzko_zeta
847,1239.490807147,sage_odlyzko_zeta
848,1240.813471785,sage_odlyzko_zeta
849,1243.078076398,sage_odlyzko_zeta
850,1243.538146526,sage_odlyzko_zeta
851,1244.851433967,sage_odlyzko_zeta
852,1245.655866188,sage_odlyzko_zeta
853,1247.37256197,sage_odlyzko_zeta
854,1248.063061053,sage_odlyzko_zeta
855,1249.159887953,sage_odlyzko_zeta
856,1250.672397276,sage_odlyzko_zeta
857,1251.659832004,sage_odlyzko_zeta
858,1253.673577852,sage_odlyzko_zeta
859,1254.431328422,sage_odlyzko_zeta
860,1255.408230645,sage_odlyzko_zeta
861,1256.181214198,sage_odlyzko_zeta
862,1257.541219413,sage_odlyzko_zeta
863,1258.779233489,sage_odlyzko_zeta
864,1260.344548316,sage_odlyzko_zeta
865,1261.611717161,sage_odlyzko_zeta
866,1262.556614,sage_odlyzko_zeta
867,1263.676732844,sage_odlyzko_zeta
868,1264.957223007,sage_odlyzko_zeta
869,1266.179037761,sage_odlyzko_zeta
870,1267.200345612,sage_odlyzko_zeta
871,1267.570571779,sage_odlyzko_zeta
872,1270.118921886,sage_odlyzko_zeta
873,1271.134299632,sage_odlyzko_zeta
874,1272.083959599,sage_odlyzko_zeta
875,1273.261144633,sage_odlyzko_zeta
876,1274.196220889,sage_odlyzko_zeta
877,1275.092030316,sage_odlyzko_zeta
878,1276.842171556,sage_odlyzko_zeta
879,1277.763091986,sage_odlyzko_zeta
880,1279.332843317,sage_odlyzko_zeta
881,1280.155794409,sage_odlyzko_zeta
882,1281.82872696,sage_odlyzko_zeta
883,1283.000491387,sage_odlyzko_zeta
884,1283.335032139,sage_odlyzko_zeta
885,1284.854795155,sage_odlyzko_zeta
886,1285.695023331,sage_odlyzko_zeta
887,1287.410026617,sage_odlyzko_zeta
888,1289.165351533,sage_odlyzko_zeta
889,1290.10477152,sage_odlyzko_zeta
890,1290.417708073,sage_odlyzko_zeta
891,1291.945870968,sage_odlyzko_zeta
892,1293.493981557,sage_odlyzko_zeta
893,1294.118474378,sage_odlyzko_zeta
894,1295.365363505,sage_odlyzko_zeta
895,1296.801110992,sage_odlyzko_zeta
896,1298.256527068,sage_odlyzko_zeta
897,1299.405171251,sage_odlyzko_zeta
898,1300.490018982,sage_odlyzko_zeta
899,1301.495516681,sage_odlyzko_zeta
900,1302.346742379,sage_odlyzko_zeta
901,1303.273200229,sage_odlyzko_zeta
902,1305.401672188,sage_odlyzko_zeta
903,1306.508393313,sage_odlyzko_zeta
904,1307.267242108,sage_odlyzko_zeta
905,1308.988196518,sage_odlyzko_zeta
906,1309.421532493,sage_odlyzko_zeta
907,1311.056570511,sage_odlyzko_zeta
908,1311.966940608,sage_odlyzko_zeta
909,1313.031599369,sage_odlyzko_zeta
910,1314.052565652,sage_odlyzko_zeta
911,1316.212112603,sage_odlyzko_zeta
912,1317.072986035,sage_odlyzko_zeta
913,1318.171279132,sage_odlyzko_zeta
914,1318.947880597,sage_odlyzko_zeta
915,1319.931082878,sage_odlyzko_zeta
916,1321.628138552,sage_odlyzko_zeta
917,1322.258067123,sage_odlyzko_zeta
918,1324.224978719,sage_odlyzko_zeta
919,1325.237624359,sage_odlyzko_zeta
920,1325.98196963,sage_odlyzko_zeta
921,1327.635281108,sage_odlyzko_zeta
922,1329.043517997,sage_odlyzko_zeta
923,1329.205018785,sage_odlyzko_zeta
924,1330.42993712,sage_odlyzko_zeta
925,1331.827591385,sage_odlyzko_zeta
926,1333.67352261,sage_odlyzko_zeta
927,1334.747329052,sage_odlyzko_zeta
928,1335.694974526,sage_odlyzko_zeta
929,1336.690184653,sage_odlyzko_zeta
930,1337.68879181,sage_odlyzko_zeta
931,1338.923164599,sage_odlyzko_zeta
932,1340.426400457,sage_odlyzko_zeta
933,1341.166272253,sage_odlyzko_zeta
934,1342.608507884,sage_odlyzko_zeta
935,1344.156044004,sage_odlyzko_zeta
936,1345.477106261,sage_odlyzko_zeta
937,1345.731413255,sage_odlyzko_zeta
938,1347.519471751,sage_odlyzko_zeta
939,1348.017238019,sage_odlyzko_zeta
940,1349.085194014,sage_odlyzko_zeta
941,1351.296206374,sage_odlyzko_zeta
942,1352.210465159,sage_odlyzko_zeta
943,1353.483338358,sage_odlyzko_zeta
944,1353.886781972,sage_odlyzko_zeta
945,1355.680595321,sage_odlyzko_zeta
946,1356.60565571,sage_odlyzko_zeta
947,1357.771742829,sage_odlyzko_zeta
948,1358.460160399,sage_odlyzko_zeta
949,1360.393144762,sage_odlyzko_zeta
950,1361.393074714,sage_odlyzko_zeta
951,1363.022328603,sage_odlyzko_zeta
952,1363.879190797,sage_odlyzko_zeta
953,1364.576584897,sage_odlyzko_zeta
954,1365.493733551,sage_odlyzko_zeta
955,1367.10409097,sage_odlyzko_zeta
956,1368.330193308,sage_odlyzko_zeta
957,1369.686949077,sage_odlyzko_zeta
958,1370.973522768,sage_odlyzko_zeta
959,1371.686553553,sage_odlyzko_zeta
960,1373.202914562,sage_odlyzko_zeta
961,1374.154798659,sage_odlyzko_zeta
962,1375.302392345,sage_odlyzko_zeta
963,1376.161779994,sage_odlyzko_zeta
964,1377.177633642,sage_odlyzko_zeta
965,1379.683283029,sage_odlyzko_zeta
966,1380.148578442,sage_odlyzko_zeta
967,1381.073977149,sage_odlyzko_zeta
968,1382.345662978,sage_odlyzko_zeta
969,1383.297591008,sage_odlyzko_zeta
970,1384.444415848,sage_odlyzko_zeta
971,1385.663777011,sage_odlyzko_zeta
972,1387.326647663,sage_odlyzko_zeta
973,1387.921454127,sage_odlyzko_zeta
974,1389.565831798,sage_odlyzko_zeta
975,1390.705490286,sage_odlyzko_zeta
976,1391.853200443,sage_odlyzko_zeta
977,1392.644027789,sage_odlyzko_zeta
978,1393.433401741,sage_odlyzko_zeta
979,1394.884184676,sage_odlyzko_zeta
980,1396.544163124,sage_odlyzko_zeta
981,1397.834623321,sage_odlyzko_zeta
982,1398.837675201,sage_odlyzko_zeta
983,1399.839472941,sage_odlyzko_zeta
984,1400.426946297,sage_odlyzko_zeta
985,1402.56434725,sage_odlyzko_zeta
986,1402.973747641,sage_odlyzko_zeta
987,1404.006292171,sage_odlyzko_zeta
988,1405.666975059,sage_odlyzko_zeta
989,1407.085142776,sage_odlyzko_zeta
990,1408.136307496,sage_odlyzko_zeta
991,1409.32068108,sage_odlyzko_zeta
992,1410.024810726,sage_odlyzko_zeta
993,1411.257056816,sage_odlyzko_zeta
994,1411.965653462,sage_odlyzko_zeta
995,1413.843148789,sage_odlyzko_zeta
996,1415.585784795,sage_odlyzko_zeta
997,1415.781581303,sage_odlyzko_zeta
998,1417.102822934,sage_odlyzko_zeta
999,1418.696963852,sage_odlyzko_zeta
1000,1419.422480946,sage_odlyzko_zeta
1001,1420.416526324,sage_odlyzko_zeta
1002,1421.850567187,sage_odlyzko_zeta
1003,1422.461310988,sage_odlyzko_zeta
1004,1424.46304567,sage_odlyzko_zeta
1005,1425.873469245,sage_odlyzko_zeta
1006,1426.645979682,sage_odlyzko_zeta
1007,1427.365671109,sage_odlyzko_zeta
1008,1428.592305876,sage_odlyzko_zeta
1009,1429.650477276,sage_odlyzko_zeta
1010,1431.218313673,sage_odlyzko_zeta
1011,1432.049740893,sage_odlyzko_zeta
1012,1433.821940737,sage_odlyzko_zeta
1013,1434.584942168,sage_odlyzko_zeta
1014,1435.692907383,sage_odlyzko_zeta
1015,1437.226721624,sage_odlyzko_zeta
1016,1438.006284842,sage_odlyzko_zeta
1017,1438.949552747,sage_odlyzko_zeta
1018,1439.622793078,sage_odlyzko_zeta
1019,1441.960987505,sage_odlyzko_zeta
1020,1442.911059581,sage_odlyzko_zeta
1021,1444.041930706,sage_odlyzko_zeta
1022,1445.072278459,sage_odlyzko_zeta
1023,1445.83008478,sage_odlyzko_zeta
1024,1447.2262271,sage_odlyzko_zeta
1025,1448.323853516,sage_odlyzko_zeta
1026,1449.488771281,sage_odlyzko_zeta
1027,1450.773561858,sage_odlyzko_zeta
1028,1451.835297999,sage_odlyzko_zeta
1029,1453.737596757,sage_odlyzko_zeta
1030,1454.22601126,sage_odlyzko_zeta
1031,1455.31209124,sage_odlyzko_zeta
1032,1456.167797608,sage_odlyzko_zeta
1033,1457.539001668,sage_odlyzko_zeta
1034,1458.393777369,sage_odlyzko_zeta
1035,1460.688270535,sage_odlyzko_zeta
1036,1461.245443345,sage_odlyzko_zeta
1037,1462.266123266,sage_odlyzko_zeta
1038,1463.28689119,sage_odlyzko_zeta
1039,1464.696903298,sage_odlyzko_zeta
1040,1465.889557614,sage_odlyzko_zeta
1041,1466.505621108,sage_odlyzko_zeta
1042,1467.703989586,sage_odlyzko_zeta
1043,1469.347649878,sage_odlyzko_zeta
1044,1470.966589127,sage_odlyzko_zeta
1045,1471.388764527,sage_odlyzko_zeta
1046,1473.020132324,sage_odlyzko_zeta
1047,1473.745649186,sage_odlyzko_zeta
1048,1474.203221566,sage_odlyzko_zeta
1049,1476.092127038,sage_odlyzko_zeta
1050,1477.435191148,sage_odlyzko_zeta
1051,1478.441395973,sage_odlyzko_zeta
1052,1479.759918706,sage_odlyzko_zeta
1053,1480.766879018,sage_odlyzko_zeta
1054,1481.96468421,sage_odlyzko_zeta
1055,1483.032959958,sage_odlyzko_zeta
1056,1484.143580882,sage_odlyzko_zeta
1057,1484.817883231,sage_odlyzko_zeta
1058,1486.171349028,sage_odlyzko_zeta
1059,1488.116337976,sage_odlyzko_zeta
1060,1489.252466946,sage_odlyzko_zeta
1061,1489.970892205,sage_odlyzko_zeta
1062,1490.670693815,sage_odlyzko_zeta
1063,1492.180090544,sage_odlyzko_zeta
1064,1493.330835421,sage_odlyzko_zeta
1065,1494.155368614,sage_odlyzko_zeta
1066,1495.768832979,sage_odlyzko_zeta
1067,1497.065505572,sage_odlyzko_zeta
1068,1497.747360933,sage_odlyzko_zeta
1069,1499.640824747,sage_odlyzko_zeta
1070,1500.351951517,sage_odlyzko_zeta
1071,1501.119324922,sage_odlyzko_zeta
1072,1502.346063292,sage_odlyzko_zeta
1073,1503.090933127,sage_odlyzko_zeta
1074,1505.261529655,sage_odlyzko_zeta
1075,1506.152986138,sage_odlyzko_zeta
1076,1507.407505164,sage_odlyzko_zeta
1077,1508.25303103,sage_odlyzko_zeta
1078,1509.280419363,sage_odlyzko_zeta
1079,1510.391797446,sage_odlyzko_zeta
1080,1511.923005459,sage_odlyzko_zeta
1081,1512.589764705,sage_odlyzko_zeta
1082,1513.58976554,sage_odlyzko_zeta
1083,1515.708343587,sage_odlyzko_zeta
1084,1516.435989719,sage_odlyzko_zeta
1085,1517.719806254,sage_odlyzko_zeta
1086,1518.414791487,sage_odlyzko_zeta
1087,1519.741009494,sage_odlyzko_zeta
1088,1520.27362222,sage_odlyzko_zeta
1089,1521.901909065,sage_odlyzko_zeta
1090,1523.486047149,sage_odlyzko_zeta
1091,1524.724892161,sage_odlyzko_zeta
1092,1525.227837234,sage_odlyzko_zeta
1093,1526.55231191,sage_odlyzko_zeta
1094,1528.040930429,sage_odlyzko_zeta
1095,1529.034456729,sage_odlyzko_zeta
1096,1529.369975365,sage_odlyzko_zeta
1097,1531.02074297,sage_odlyzko_zeta
1098,1532.222326939,sage_odlyzko_zeta
1099,1533.886977913,sage_odlyzko_zeta
1100,1535.042277471,sage_odlyzko_zeta
1101,1535.769502395,sage_odlyzko_zeta
1102,1536.620701824,sage_odlyzko_zeta
1103,1537.651062168,sage_odlyzko_zeta
1104,1539.302854856,sage_odlyzko_zeta
1105,1540.03027014,sage_odlyzko_zeta
1106,1541.742248763,sage_odlyzko_zeta
1107,1542.496522923,sage_odlyzko_zeta
1108,1544.118670055,sage_odlyzko_zeta
1109,1544.834608228,sage_odlyzko_zeta
1110,1546.091197786,sage_odlyzko_zeta
1111,1547.297581121,sage_odlyzko_zeta
1112,1547.806563802,sage_odlyzko_zeta
1113,1548.871348179,sage_odlyzko_zeta
1114,1551.273845326,sage_odlyzko_zeta
1115,1552.006872838,sage_odlyzko_zeta
1116,1552.73610533,sage_odlyzko_zeta
1117,1554.15651911,sage_odlyzko_zeta
1118,1554.921285165,sage_odlyzko_zeta
1119,1556.162987498,sage_odlyzko_zeta
1120,1557.394507018,sage_odlyzko_zeta
1121,1558.339152852,sage_odlyzko_zeta
1122,1559.781154391,sage_odlyzko_zeta
1123,1560.876475778,sage_odlyzko_zeta
1124,1562.41015318,sage_odlyzko_zeta
1125,1563.385400958,sage_odlyzko_zeta
1126,1564.17794046,sage_odlyzko_zeta
1127,1564.915788262,sage_odlyzko_zeta
1128,1566.266415602,sage_odlyzko_zeta
1129,1567.623450717,sage_odlyzko_zeta
1130,1569.022477804,sage_odlyzko_zeta
1131,1570.509277867,sage_odlyzko_zeta
1132,1571.045381486,sage_odlyzko_zeta
1133,1571.845352088,sage_odlyzko_zeta
1134,1573.80656333,sage_odlyzko_zeta
1135,1574.23091543,sage_odlyzko_zeta
1136,1575.638154952,sage_odlyzko_zeta
1137,1576.161352363,sage_odlyzko_zeta
1138,1578.118826946,sage_odlyzko_zeta
1139,1579.514055068,sage_odlyzko_zeta
1140,1580.372081625,sage_odlyzko_zeta
1141,1581.363551773,sage_odlyzko_zeta
1142,1582.329486944,sage_odlyzko_zeta
1143,1583.394693435,sage_odlyzko_zeta
1144,1584.234848066,sage_odlyzko_zeta
1145,1586.29321075,sage_odlyzko_zeta
1146,1587.004342107,sage_odlyzko_zeta
1147,1588.163404029,sage_odlyzko_zeta
1148,1589.35794595,sage_odlyzko_zeta
1149,1590.835904321,sage_odlyzko_zeta
1150,1591.293884374,sage_odlyzko_zeta
1151,1592.637167039,sage_odlyzko_zeta
1152,1593.584808189,sage_odlyzko_zeta
1153,1594.442689656,sage_odlyzko_zeta
1154,1596.48449241,sage_odlyzko_zeta
1155,1597.715895944,sage_odlyzko_zeta
1156,1598.42079855,sage_odlyzko_zeta
1157,1599.61934895,sage_odlyzko_zeta
1158,1600.048044903,sage_odlyzko_zeta
1159,1601.911946229,sage_odlyzko_zeta
1160,1602.815404794,sage_odlyzko_zeta
1161,1603.655202996,sage_odlyzko_zeta
1162,1605.521646647,sage_odlyzko_zeta
1163,1606.293418127,sage_odlyzko_zeta
1164,1607.556905212,sage_odlyzko_zeta
1165,1608.836295305,sage_odlyzko_zeta
1166,1610.00326419,sage_odlyzko_zeta
1167,1610.253823163,sage_odlyzko_zeta
1168,1611.43714127,sage_odlyzko_zeta
1169,1613.078855451,sage_odlyzko_zeta
1170,1614.710627852,sage_odlyzko_zeta
1171,1615.574608719,sage_odlyzko_zeta
1172,1616.398394842,sage_odlyzko_zeta
1173,1617.734684841,sage_odlyzko_zeta
1174,1618.537517832,sage_odlyzko_zeta
1175,1619.952501261,sage_odlyzko_zeta
1176,1620.774310821,sage_odlyzko_zeta
1177,1622.098751698,sage_odlyzko_zeta
1178,1622.977767699,sage_odlyzko_zeta
1179,1625.021856658,sage_odlyzko_zeta
1180,1625.987020164,sage_odlyzko_zeta
1181,1626.399919312,sage_odlyzko_zeta
1182,1627.755441276,sage_odlyzko_zeta
1183,1628.715316857,sage_odlyzko_zeta
1184,1629.658668955,sage_odlyzko_zeta
1185,1631.194814552,sage_odlyzko_zeta
1186,1632.798183571,sage_odlyzko_zeta
1187,1633.51251689,sage_odlyzko_zeta
1188,1634.516822662,sage_odlyzko_zeta
1189,1635.718366326,sage_odlyzko_zeta
1190,1637.089190173,sage_odlyzko_zeta
1191,1637.994643586,sage_odlyzko_zeta
1192,1638.599658304,sage_odlyzko_zeta
1193,1639.82123573,sage_odlyzko_zeta
1194,1641.899819009,sage_odlyzko_zeta
1195,1642.489779822,sage_odlyzko_zeta
1196,1644.15206596,sage_odlyzko_zeta
1197,1644.713745775,sage_odlyzko_zeta
1198,1645.573760363,sage_odlyzko_zeta
1199,1646.624866593,sage_odlyzko_zeta
1200,1648.270598223,sage_odlyzko_zeta
1201,1649.118535409,sage_odlyzko_zeta
1202,1650.416988983,sage_odlyzko_zeta
1203,1651.732693341,sage_odlyzko_zeta
